"[11, 3, 5]","[7, 6, 20]","[None, [{'room_size': 0.9, 'damping': 0.74, 'wet_level': 0.36, 'dry_level': 0.72, 'width': 0.03, 'freeze_mode': 0.35}, {'delay_seconds': 0.14, 'feedback': 0.29, 'mix': 0.56}], [{'room_size': 0.64, 'damping': 0.96, 'wet_level': 0.61, 'dry_level': 0.3, 'width': 0.78, 'freeze_mode': 0.39}, {'delay_seconds': 0.12, 'feedback': 0.61, 'mix': 0.55}]]"
"[20, 10, 26, 12]","[33, 37, 39, 23]","[{'delay_seconds': 0.13, 'feedback': 0.41, 'mix': 0.18}, [{'room_size': 0.37, 'damping': 0.18, 'wet_level': 0.91, 'dry_level': 0.31, 'width': 0.86, 'freeze_mode': 0.33}, {'delay_seconds': 0.06, 'feedback': 0.74, 'mix': 0.64}], None, {'room_size': 0.61, 'damping': 0.34, 'wet_level': 0.75, 'dry_level': 0.17, 'width': 0.59, 'freeze_mode': 0.7}]"
"[4, 27, 26, 39]","[1, 30, 18, 5]","[[{'room_size': 0.13, 'damping': 0.13, 'wet_level': 0.58, 'dry_level': 0.06, 'width': 0.18, 'freeze_mode': 0.73}, {'delay_seconds': 0.02, 'feedback': 0.16, 'mix': 0.79}], None, {'delay_seconds': 0.12, 'feedback': 0.54, 'mix': 0.57}, None]"
"[12, 36, 9]","[9, 12, 9]","[{'room_size': 0.9, 'damping': 0.19, 'wet_level': 0.65, 'dry_level': 0.68, 'width': 0.1, 'freeze_mode': 0.09}, {'room_size': 0.3, 'damping': 0.89, 'wet_level': 0.32, 'dry_level': 0.15, 'width': 0.36, 'freeze_mode': 0.91}, None]"
"[4, 5]","[0, 12]","[{'room_size': 0.88, 'damping': 0.06, 'wet_level': 0.25, 'dry_level': 0.67, 'width': 0.63, 'freeze_mode': 0.9}, {'delay_seconds': 0.05, 'feedback': 0.49, 'mix': 0.64}]"
"[32, 39, 37]","[14, 26, 25]","[[{'room_size': 0.15, 'damping': 0.3, 'wet_level': 0.05, 'dry_level': 0.37, 'width': 0.25, 'freeze_mode': 0.13}, {'delay_seconds': 0.29, 'feedback': 0.01, 'mix': 0.88}], {'delay_seconds': 0.41, 'feedback': 0.75, 'mix': 0.42}, {'delay_seconds': 0.97, 'feedback': 0.52, 'mix': 0.34}]"
"[22, 46]","[39, 16]","[[{'room_size': 0.44, 'damping': 0.96, 'wet_level': 0.95, 'dry_level': 0.69, 'width': 0.1, 'freeze_mode': 0.45}, {'delay_seconds': 0.91, 'feedback': 0.5, 'mix': 0.98}], None]"
"[21, 23]","[5, 19]","[[{'room_size': 0.95, 'damping': 0.27, 'wet_level': 0.22, 'dry_level': 0.16, 'width': 0.02, 'freeze_mode': 0.54}, {'delay_seconds': 0.53, 'feedback': 0.09, 'mix': 0.02}], {'delay_seconds': 0.15, 'feedback': 0.66, 'mix': 0.35}]"
"[15, 0, 40]","[8, 23, 25]","[None, {'delay_seconds': 0.7, 'feedback': 0.27, 'mix': 0.39}, {'delay_seconds': 0.97, 'feedback': 0.03, 'mix': 0.11}]"
"[10, 35, 41, 18]","[8, 34, 24, 21]","[[{'room_size': 0.47, 'damping': 0.36, 'wet_level': 0.8, 'dry_level': 0.22, 'width': 0.54, 'freeze_mode': 0.52}, {'delay_seconds': 0.03, 'feedback': 0.54, 'mix': 0.49}], {'room_size': 0.69, 'damping': 0.8, 'wet_level': 0.88, 'dry_level': 0.16, 'width': 0.17, 'freeze_mode': 0.89}, None, {'room_size': 0.2, 'damping': 0.14, 'wet_level': 0.3, 'dry_level': 0.06, 'width': 0.27, 'freeze_mode': 0.29}]"
"[23, 13]","[37, 9]","[None, {'room_size': 0.66, 'damping': 0.79, 'wet_level': 0.23, 'dry_level': 0.99, 'width': 0.59, 'freeze_mode': 0.34}]"
"[9, 29, 3, 8]","[37, 3, 15, 21]","[{'delay_seconds': 0.61, 'feedback': 0.49, 'mix': 0.71}, None, None, {'room_size': 0.51, 'damping': 0.73, 'wet_level': 0.02, 'dry_level': 0.06, 'width': 0.0, 'freeze_mode': 0.03}]"
"[28, 35, 15]","[11, 8, 24]","[None, None, {'room_size': 0.11, 'damping': 0.89, 'wet_level': 0.34, 'dry_level': 0.67, 'width': 0.37, 'freeze_mode': 0.48}]"
"[44, 37]","[1, 35]","[{'delay_seconds': 0.8, 'feedback': 0.72, 'mix': 0.66}, {'room_size': 0.95, 'damping': 0.04, 'wet_level': 0.89, 'dry_level': 0.43, 'width': 0.18, 'freeze_mode': 0.11}]"
"[40, 44, 2]","[32, 32, 10]","[None, {'delay_seconds': 0.99, 'feedback': 0.99, 'mix': 0.32}, None]"
"[48, 10, 4, 46]","[35, 22, 17, 2]","[{'delay_seconds': 0.26, 'feedback': 0.0, 'mix': 0.14}, {'delay_seconds': 0.92, 'feedback': 0.18, 'mix': 0.32}, [{'room_size': 0.14, 'damping': 0.67, 'wet_level': 0.22, 'dry_level': 0.68, 'width': 0.04, 'freeze_mode': 0.21}, {'delay_seconds': 0.48, 'feedback': 0.78, 'mix': 0.16}], {'delay_seconds': 0.79, 'feedback': 0.46, 'mix': 0.09}]"
"[24, 13, 12]","[38, 34, 20]","[[{'room_size': 0.56, 'damping': 0.45, 'wet_level': 0.37, 'dry_level': 0.72, 'width': 0.4, 'freeze_mode': 0.01}, {'delay_seconds': 0.31, 'feedback': 0.91, 'mix': 0.37}], [{'room_size': 0.04, 'damping': 0.73, 'wet_level': 0.28, 'dry_level': 0.06, 'width': 0.8, 'freeze_mode': 0.01}, {'delay_seconds': 0.16, 'feedback': 0.2, 'mix': 0.69}], None]"
"[23, 35, 6, 47]","[25, 1, 17, 23]","[None, [{'room_size': 0.94, 'damping': 0.68, 'wet_level': 0.92, 'dry_level': 0.34, 'width': 0.4, 'freeze_mode': 0.44}, {'delay_seconds': 0.92, 'feedback': 0.94, 'mix': 0.6}], None, {'delay_seconds': 0.13, 'feedback': 0.53, 'mix': 0.47}]"
"[48, 18, 22, 40]","[30, 9, 1, 29]","[[{'room_size': 0.29, 'damping': 0.5, 'wet_level': 0.85, 'dry_level': 0.41, 'width': 0.93, 'freeze_mode': 0.68}, {'delay_seconds': 0.06, 'feedback': 0.12, 'mix': 0.81}], {'room_size': 0.99, 'damping': 0.17, 'wet_level': 0.56, 'dry_level': 0.43, 'width': 0.36, 'freeze_mode': 0.73}, None, [{'room_size': 0.17, 'damping': 0.68, 'wet_level': 0.96, 'dry_level': 0.74, 'width': 0.46, 'freeze_mode': 0.65}, {'delay_seconds': 0.14, 'feedback': 0.4, 'mix': 0.53}]]"
"[29, 11]","[28, 11]","[{'delay_seconds': 0.07, 'feedback': 0.33, 'mix': 0.21}, None]"
"[32, 13, 48]","[23, 11, 31]","[{'delay_seconds': 0.95, 'feedback': 0.72, 'mix': 0.9}, [{'room_size': 0.09, 'damping': 0.49, 'wet_level': 0.87, 'dry_level': 0.49, 'width': 0.82, 'freeze_mode': 0.15}, {'delay_seconds': 0.66, 'feedback': 0.22, 'mix': 0.58}], {'room_size': 0.93, 'damping': 0.82, 'wet_level': 0.86, 'dry_level': 0.38, 'width': 0.35, 'freeze_mode': 0.26}]"
"[31, 33]","[14, 19]","[[{'room_size': 0.0, 'damping': 0.34, 'wet_level': 0.38, 'dry_level': 0.66, 'width': 0.54, 'freeze_mode': 0.68}, {'delay_seconds': 0.43, 'feedback': 0.26, 'mix': 0.95}], None]"
"[33, 9, 49]","[26, 9, 22]","[None, [{'room_size': 0.26, 'damping': 0.57, 'wet_level': 0.05, 'dry_level': 0.95, 'width': 0.93, 'freeze_mode': 0.73}, {'delay_seconds': 0.22, 'feedback': 0.94, 'mix': 0.99}], None]"
"[26, 18, 12, 45]","[5, 24, 10, 5]","[[{'room_size': 0.9, 'damping': 0.48, 'wet_level': 0.77, 'dry_level': 0.76, 'width': 0.82, 'freeze_mode': 0.37}, {'delay_seconds': 0.1, 'feedback': 0.07, 'mix': 0.23}], {'room_size': 0.83, 'damping': 0.29, 'wet_level': 0.23, 'dry_level': 0.32, 'width': 0.49, 'freeze_mode': 0.83}, None, {'room_size': 0.32, 'damping': 0.8, 'wet_level': 0.62, 'dry_level': 0.1, 'width': 0.92, 'freeze_mode': 0.26}]"
"[26, 12, 11]","[38, 38, 28]","[{'room_size': 0.41, 'damping': 0.77, 'wet_level': 0.41, 'dry_level': 0.45, 'width': 0.34, 'freeze_mode': 0.47}, {'delay_seconds': 0.78, 'feedback': 0.8, 'mix': 0.91}, {'delay_seconds': 0.54, 'feedback': 0.19, 'mix': 0.23}]"
"[4, 27, 35]","[14, 8, 16]","[[{'room_size': 0.78, 'damping': 0.74, 'wet_level': 0.49, 'dry_level': 0.46, 'width': 0.25, 'freeze_mode': 0.42}, {'delay_seconds': 0.09, 'feedback': 0.64, 'mix': 0.23}], {'delay_seconds': 0.14, 'feedback': 0.48, 'mix': 0.08}, [{'room_size': 0.29, 'damping': 0.48, 'wet_level': 0.35, 'dry_level': 0.62, 'width': 0.36, 'freeze_mode': 0.16}, {'delay_seconds': 0.91, 'feedback': 0.49, 'mix': 0.92}]]"
"[30, 37]","[12, 15]","[[{'room_size': 0.71, 'damping': 0.69, 'wet_level': 0.6, 'dry_level': 0.39, 'width': 0.44, 'freeze_mode': 0.25}, {'delay_seconds': 0.23, 'feedback': 0.86, 'mix': 0.22}], {'room_size': 0.85, 'damping': 0.18, 'wet_level': 0.54, 'dry_level': 0.48, 'width': 0.76, 'freeze_mode': 0.89}]"
"[13, 8, 29]","[2, 31, 31]","[{'room_size': 0.49, 'damping': 0.08, 'wet_level': 0.31, 'dry_level': 0.91, 'width': 0.0, 'freeze_mode': 0.08}, {'room_size': 0.83, 'damping': 0.14, 'wet_level': 0.16, 'dry_level': 0.9, 'width': 0.71, 'freeze_mode': 0.88}, [{'room_size': 0.86, 'damping': 0.65, 'wet_level': 0.26, 'dry_level': 0.2, 'width': 0.24, 'freeze_mode': 0.19}, {'delay_seconds': 0.86, 'feedback': 0.87, 'mix': 0.07}]]"
"[24, 48, 47]","[16, 5, 26]","[None, {'room_size': 0.37, 'damping': 0.66, 'wet_level': 0.58, 'dry_level': 0.71, 'width': 0.82, 'freeze_mode': 0.04}, None]"
"[29, 43, 1, 7]","[33, 28, 19, 14]","[None, {'delay_seconds': 0.33, 'feedback': 0.14, 'mix': 0.27}, {'delay_seconds': 0.42, 'feedback': 0.32, 'mix': 0.99}, {'delay_seconds': 0.72, 'feedback': 0.42, 'mix': 0.81}]"
"[19, 49]","[4, 23]","[{'delay_seconds': 0.0, 'feedback': 0.39, 'mix': 0.44}, {'room_size': 0.18, 'damping': 0.17, 'wet_level': 0.43, 'dry_level': 0.25, 'width': 0.07, 'freeze_mode': 0.92}]"
"[36, 35, 14, 20]","[3, 31, 20, 25]","[{'room_size': 0.72, 'damping': 0.03, 'wet_level': 0.62, 'dry_level': 0.84, 'width': 0.7, 'freeze_mode': 0.37}, None, [{'room_size': 0.88, 'damping': 0.28, 'wet_level': 0.41, 'dry_level': 0.21, 'width': 0.05, 'freeze_mode': 0.6}, {'delay_seconds': 0.81, 'feedback': 0.73, 'mix': 0.97}], [{'room_size': 0.91, 'damping': 0.14, 'wet_level': 0.63, 'dry_level': 0.47, 'width': 0.19, 'freeze_mode': 0.75}, {'delay_seconds': 0.48, 'feedback': 0.7, 'mix': 0.06}]]"
"[12, 11, 31]","[6, 18, 22]","[[{'room_size': 0.49, 'damping': 0.73, 'wet_level': 0.52, 'dry_level': 0.54, 'width': 0.65, 'freeze_mode': 0.68}, {'delay_seconds': 0.49, 'feedback': 0.22, 'mix': 0.87}], [{'room_size': 0.7, 'damping': 0.24, 'wet_level': 0.17, 'dry_level': 0.35, 'width': 0.52, 'freeze_mode': 0.96}, {'delay_seconds': 0.95, 'feedback': 0.42, 'mix': 0.25}], {'delay_seconds': 0.09, 'feedback': 0.87, 'mix': 0.62}]"
"[14, 40, 21, 42]","[38, 33, 3, 8]","[None, None, [{'room_size': 0.11, 'damping': 0.22, 'wet_level': 0.78, 'dry_level': 0.26, 'width': 0.86, 'freeze_mode': 0.29}, {'delay_seconds': 0.62, 'feedback': 0.87, 'mix': 0.85}], {'delay_seconds': 0.14, 'feedback': 0.23, 'mix': 0.34}]"
"[2, 46, 4, 8]","[1, 17, 30, 4]","[{'delay_seconds': 0.5, 'feedback': 0.76, 'mix': 0.27}, {'delay_seconds': 0.24, 'feedback': 0.71, 'mix': 0.14}, [{'room_size': 0.43, 'damping': 0.14, 'wet_level': 0.44, 'dry_level': 0.06, 'width': 0.87, 'freeze_mode': 0.69}, {'delay_seconds': 0.37, 'feedback': 0.39, 'mix': 0.92}], {'delay_seconds': 0.51, 'feedback': 0.86, 'mix': 0.24}]"
"[26, 48, 19]","[17, 5, 35]","[None, {'delay_seconds': 0.19, 'feedback': 0.65, 'mix': 0.23}, [{'room_size': 0.98, 'damping': 0.56, 'wet_level': 0.43, 'dry_level': 0.65, 'width': 0.6, 'freeze_mode': 0.92}, {'delay_seconds': 0.51, 'feedback': 0.76, 'mix': 0.98}]]"
"[35, 19]","[0, 21]","[[{'room_size': 0.64, 'damping': 0.99, 'wet_level': 0.52, 'dry_level': 0.05, 'width': 0.93, 'freeze_mode': 0.89}, {'delay_seconds': 0.49, 'feedback': 0.35, 'mix': 0.15}], None]"
"[30, 35, 45, 37]","[22, 21, 32, 28]","[None, {'room_size': 0.65, 'damping': 0.47, 'wet_level': 0.95, 'dry_level': 0.26, 'width': 0.27, 'freeze_mode': 0.77}, {'room_size': 0.15, 'damping': 0.15, 'wet_level': 0.22, 'dry_level': 0.72, 'width': 0.6, 'freeze_mode': 0.9}, {'room_size': 0.83, 'damping': 0.83, 'wet_level': 0.08, 'dry_level': 0.21, 'width': 0.9, 'freeze_mode': 0.27}]"
"[32, 39, 1]","[25, 12, 0]","[{'room_size': 0.5, 'damping': 0.87, 'wet_level': 0.33, 'dry_level': 0.17, 'width': 0.6, 'freeze_mode': 0.38}, None, None]"
"[42, 2]","[3, 16]","[{'delay_seconds': 0.18, 'feedback': 0.52, 'mix': 0.64}, [{'room_size': 0.55, 'damping': 0.33, 'wet_level': 0.7, 'dry_level': 0.64, 'width': 0.23, 'freeze_mode': 0.38}, {'delay_seconds': 0.47, 'feedback': 0.85, 'mix': 0.1}]]"
"[40, 11, 24]","[27, 11, 12]","[{'room_size': 0.29, 'damping': 0.84, 'wet_level': 0.99, 'dry_level': 0.73, 'width': 0.01, 'freeze_mode': 0.97}, {'room_size': 0.14, 'damping': 0.43, 'wet_level': 0.9, 'dry_level': 0.26, 'width': 0.27, 'freeze_mode': 0.59}, {'delay_seconds': 0.26, 'feedback': 0.63, 'mix': 0.23}]"
"[48, 36]","[7, 14]","[[{'room_size': 0.3, 'damping': 0.34, 'wet_level': 0.86, 'dry_level': 0.07, 'width': 0.91, 'freeze_mode': 0.26}, {'delay_seconds': 0.62, 'feedback': 0.5, 'mix': 0.31}], {'delay_seconds': 0.95, 'feedback': 0.89, 'mix': 0.51}]"
"[15, 41, 11, 19]","[27, 32, 1, 14]","[{'delay_seconds': 0.04, 'feedback': 0.33, 'mix': 0.47}, None, [{'room_size': 0.61, 'damping': 0.52, 'wet_level': 0.54, 'dry_level': 0.77, 'width': 0.98, 'freeze_mode': 0.98}, {'delay_seconds': 0.66, 'feedback': 0.37, 'mix': 0.59}], [{'room_size': 0.07, 'damping': 0.16, 'wet_level': 0.89, 'dry_level': 0.75, 'width': 0.24, 'freeze_mode': 0.41}, {'delay_seconds': 0.06, 'feedback': 0.86, 'mix': 0.3}]]"
"[41, 44]","[27, 23]","[[{'room_size': 0.26, 'damping': 0.11, 'wet_level': 0.02, 'dry_level': 0.84, 'width': 0.0, 'freeze_mode': 0.95}, {'delay_seconds': 0.18, 'feedback': 0.81, 'mix': 0.86}], None]"
"[22, 26, 42, 2]","[20, 29, 32, 20]","[{'room_size': 0.38, 'damping': 0.35, 'wet_level': 0.29, 'dry_level': 0.78, 'width': 0.44, 'freeze_mode': 0.25}, [{'room_size': 0.57, 'damping': 0.92, 'wet_level': 0.42, 'dry_level': 0.9, 'width': 0.84, 'freeze_mode': 0.94}, {'delay_seconds': 0.67, 'feedback': 0.8, 'mix': 0.03}], {'delay_seconds': 0.73, 'feedback': 0.43, 'mix': 0.6}, {'delay_seconds': 0.15, 'feedback': 0.15, 'mix': 0.55}]"
"[37, 27, 30, 8]","[24, 8, 22, 18]","[{'room_size': 0.2, 'damping': 0.82, 'wet_level': 0.32, 'dry_level': 0.78, 'width': 0.42, 'freeze_mode': 0.48}, {'delay_seconds': 0.59, 'feedback': 0.07, 'mix': 0.02}, [{'room_size': 0.72, 'damping': 0.25, 'wet_level': 0.59, 'dry_level': 0.63, 'width': 0.46, 'freeze_mode': 0.86}, {'delay_seconds': 0.24, 'feedback': 0.36, 'mix': 0.25}], {'room_size': 0.15, 'damping': 0.94, 'wet_level': 0.15, 'dry_level': 0.82, 'width': 0.74, 'freeze_mode': 0.68}]"
"[34, 33, 24, 32]","[6, 20, 0, 38]","[{'delay_seconds': 0.63, 'feedback': 0.44, 'mix': 0.9}, None, {'delay_seconds': 0.44, 'feedback': 0.36, 'mix': 0.04}, {'delay_seconds': 0.04, 'feedback': 0.89, 'mix': 0.18}]"
"[7, 45, 15]","[13, 17, 1]","[[{'room_size': 0.05, 'damping': 0.93, 'wet_level': 0.4, 'dry_level': 0.29, 'width': 0.81, 'freeze_mode': 0.87}, {'delay_seconds': 0.71, 'feedback': 0.51, 'mix': 0.03}], {'delay_seconds': 0.82, 'feedback': 0.59, 'mix': 0.33}, {'delay_seconds': 0.92, 'feedback': 0.39, 'mix': 0.47}]"
"[10, 31, 10, 30]","[8, 35, 37, 17]","[[{'room_size': 0.7, 'damping': 0.9, 'wet_level': 0.56, 'dry_level': 0.22, 'width': 0.43, 'freeze_mode': 0.33}, {'delay_seconds': 0.95, 'feedback': 0.1, 'mix': 0.47}], [{'room_size': 0.99, 'damping': 0.5, 'wet_level': 0.44, 'dry_level': 0.66, 'width': 0.23, 'freeze_mode': 0.85}, {'delay_seconds': 0.48, 'feedback': 0.41, 'mix': 0.42}], {'room_size': 0.68, 'damping': 0.66, 'wet_level': 0.51, 'dry_level': 0.6, 'width': 0.87, 'freeze_mode': 0.81}, {'room_size': 0.31, 'damping': 0.16, 'wet_level': 0.22, 'dry_level': 0.68, 'width': 0.58, 'freeze_mode': 0.13}]"
"[21, 47]","[28, 6]","[[{'room_size': 0.69, 'damping': 0.55, 'wet_level': 1.0, 'dry_level': 0.93, 'width': 0.31, 'freeze_mode': 0.58}, {'delay_seconds': 0.38, 'feedback': 0.65, 'mix': 0.54}], {'room_size': 0.93, 'damping': 0.62, 'wet_level': 0.4, 'dry_level': 0.67, 'width': 0.7, 'freeze_mode': 0.79}]"
"[4, 15, 35, 10]","[30, 32, 4, 12]","[{'room_size': 0.41, 'damping': 0.47, 'wet_level': 0.27, 'dry_level': 0.3, 'width': 0.1, 'freeze_mode': 0.22}, {'room_size': 0.83, 'damping': 0.07, 'wet_level': 0.05, 'dry_level': 0.05, 'width': 0.61, 'freeze_mode': 0.87}, None, {'room_size': 0.35, 'damping': 0.44, 'wet_level': 0.66, 'dry_level': 0.53, 'width': 0.99, 'freeze_mode': 0.21}]"
"[13, 23, 1, 32]","[32, 6, 18, 14]","[{'delay_seconds': 0.17, 'feedback': 0.43, 'mix': 0.26}, {'delay_seconds': 0.35, 'feedback': 0.19, 'mix': 0.13}, None, {'room_size': 0.93, 'damping': 0.94, 'wet_level': 0.2, 'dry_level': 0.62, 'width': 0.44, 'freeze_mode': 0.6}]"
"[1, 14, 21, 43]","[32, 36, 18, 25]","[{'delay_seconds': 0.47, 'feedback': 0.96, 'mix': 0.92}, [{'room_size': 0.28, 'damping': 0.89, 'wet_level': 0.55, 'dry_level': 0.65, 'width': 0.43, 'freeze_mode': 0.98}, {'delay_seconds': 0.68, 'feedback': 0.35, 'mix': 0.57}], [{'room_size': 0.87, 'damping': 0.06, 'wet_level': 0.22, 'dry_level': 0.01, 'width': 0.16, 'freeze_mode': 0.55}, {'delay_seconds': 0.37, 'feedback': 0.49, 'mix': 0.49}], None]"
"[19, 35, 37]","[24, 12, 8]","[None, None, [{'room_size': 0.31, 'damping': 0.94, 'wet_level': 0.34, 'dry_level': 0.02, 'width': 0.7, 'freeze_mode': 0.79}, {'delay_seconds': 0.62, 'feedback': 0.75, 'mix': 0.56}]]"
"[24, 19]","[2, 3]","[None, None]"
"[36, 5, 46]","[25, 11, 32]","[{'room_size': 0.89, 'damping': 0.26, 'wet_level': 0.73, 'dry_level': 0.63, 'width': 0.67, 'freeze_mode': 0.6}, {'delay_seconds': 0.59, 'feedback': 0.48, 'mix': 0.17}, [{'room_size': 0.99, 'damping': 0.98, 'wet_level': 0.22, 'dry_level': 0.81, 'width': 0.82, 'freeze_mode': 0.48}, {'delay_seconds': 0.89, 'feedback': 0.8, 'mix': 0.67}]]"
"[12, 21]","[27, 23]","[None, None]"
"[6, 36, 15, 19]","[35, 33, 23, 6]","[[{'room_size': 0.41, 'damping': 0.45, 'wet_level': 0.28, 'dry_level': 0.67, 'width': 0.44, 'freeze_mode': 0.67}, {'delay_seconds': 0.33, 'feedback': 0.32, 'mix': 0.5}], [{'room_size': 0.28, 'damping': 0.95, 'wet_level': 0.35, 'dry_level': 0.23, 'width': 0.29, 'freeze_mode': 0.9}, {'delay_seconds': 0.05, 'feedback': 0.9, 'mix': 0.62}], {'room_size': 0.61, 'damping': 0.08, 'wet_level': 0.38, 'dry_level': 0.93, 'width': 0.0, 'freeze_mode': 0.39}, {'delay_seconds': 0.68, 'feedback': 0.27, 'mix': 0.88}]"
"[36, 9, 37, 7]","[9, 30, 38, 29]","[{'room_size': 0.28, 'damping': 0.66, 'wet_level': 0.96, 'dry_level': 0.26, 'width': 0.19, 'freeze_mode': 0.05}, {'delay_seconds': 0.75, 'feedback': 0.44, 'mix': 0.66}, {'room_size': 0.57, 'damping': 0.66, 'wet_level': 0.06, 'dry_level': 0.63, 'width': 0.57, 'freeze_mode': 0.99}, [{'room_size': 0.41, 'damping': 0.99, 'wet_level': 0.08, 'dry_level': 0.02, 'width': 0.74, 'freeze_mode': 0.95}, {'delay_seconds': 0.05, 'feedback': 0.7, 'mix': 0.45}]]"
"[9, 7, 0, 4]","[20, 9, 14, 31]","[{'room_size': 0.68, 'damping': 0.24, 'wet_level': 0.14, 'dry_level': 0.0, 'width': 0.54, 'freeze_mode': 0.71}, None, [{'room_size': 0.39, 'damping': 0.41, 'wet_level': 0.51, 'dry_level': 0.25, 'width': 0.23, 'freeze_mode': 0.36}, {'delay_seconds': 0.66, 'feedback': 0.92, 'mix': 0.4}], {'room_size': 0.42, 'damping': 0.1, 'wet_level': 0.67, 'dry_level': 0.68, 'width': 0.66, 'freeze_mode': 0.88}]"
"[0, 36, 48, 24]","[29, 36, 19, 2]","[None, [{'room_size': 0.99, 'damping': 0.47, 'wet_level': 0.5, 'dry_level': 0.8, 'width': 0.46, 'freeze_mode': 0.51}, {'delay_seconds': 0.82, 'feedback': 0.21, 'mix': 0.19}], [{'room_size': 0.3, 'damping': 0.54, 'wet_level': 0.63, 'dry_level': 0.8, 'width': 0.35, 'freeze_mode': 0.21}, {'delay_seconds': 0.41, 'feedback': 0.17, 'mix': 0.27}], {'room_size': 0.07, 'damping': 0.07, 'wet_level': 0.21, 'dry_level': 0.33, 'width': 0.94, 'freeze_mode': 0.49}]"
"[27, 31]","[36, 17]","[None, {'delay_seconds': 0.8, 'feedback': 0.08, 'mix': 0.51}]"
"[31, 7, 29]","[4, 38, 21]","[{'room_size': 0.71, 'damping': 0.75, 'wet_level': 0.94, 'dry_level': 0.55, 'width': 0.58, 'freeze_mode': 0.71}, {'room_size': 0.63, 'damping': 0.28, 'wet_level': 0.97, 'dry_level': 0.83, 'width': 0.35, 'freeze_mode': 0.02}, {'room_size': 0.18, 'damping': 0.9, 'wet_level': 0.33, 'dry_level': 0.27, 'width': 0.45, 'freeze_mode': 0.99}]"
"[2, 31, 16, 29]","[15, 30, 28, 35]","[{'delay_seconds': 0.06, 'feedback': 0.46, 'mix': 0.81}, {'room_size': 0.82, 'damping': 0.71, 'wet_level': 0.73, 'dry_level': 0.6, 'width': 0.87, 'freeze_mode': 0.68}, None, None]"
"[38, 33, 33, 16]","[7, 4, 8, 0]","[None, None, {'room_size': 0.47, 'damping': 0.73, 'wet_level': 0.87, 'dry_level': 0.93, 'width': 0.03, 'freeze_mode': 0.9}, [{'room_size': 0.16, 'damping': 0.37, 'wet_level': 0.46, 'dry_level': 0.45, 'width': 0.82, 'freeze_mode': 0.85}, {'delay_seconds': 0.03, 'feedback': 0.89, 'mix': 0.57}]]"
"[36, 31, 38]","[6, 36, 10]","[{'delay_seconds': 0.4, 'feedback': 0.13, 'mix': 0.22}, [{'room_size': 0.47, 'damping': 0.71, 'wet_level': 0.2, 'dry_level': 0.16, 'width': 0.52, 'freeze_mode': 0.13}, {'delay_seconds': 0.44, 'feedback': 0.56, 'mix': 0.49}], None]"
"[25, 48, 9, 45]","[28, 24, 37, 4]","[[{'room_size': 0.24, 'damping': 0.1, 'wet_level': 0.57, 'dry_level': 0.83, 'width': 0.22, 'freeze_mode': 0.56}, {'delay_seconds': 0.2, 'feedback': 0.06, 'mix': 0.12}], None, {'room_size': 0.88, 'damping': 0.03, 'wet_level': 0.47, 'dry_level': 0.88, 'width': 0.52, 'freeze_mode': 0.22}, None]"
"[21, 10, 10]","[0, 3, 16]","[[{'room_size': 0.99, 'damping': 0.63, 'wet_level': 0.48, 'dry_level': 0.97, 'width': 0.9, 'freeze_mode': 0.59}, {'delay_seconds': 0.36, 'feedback': 0.47, 'mix': 0.55}], {'room_size': 0.61, 'damping': 0.7, 'wet_level': 0.59, 'dry_level': 0.87, 'width': 0.1, 'freeze_mode': 0.95}, [{'room_size': 0.41, 'damping': 0.6, 'wet_level': 0.59, 'dry_level': 0.13, 'width': 0.4, 'freeze_mode': 0.91}, {'delay_seconds': 0.06, 'feedback': 0.7, 'mix': 0.5}]]"
"[1, 41, 25, 39]","[13, 9, 39, 26]","[{'room_size': 0.8, 'damping': 0.87, 'wet_level': 0.52, 'dry_level': 0.33, 'width': 0.16, 'freeze_mode': 0.25}, {'room_size': 0.88, 'damping': 0.71, 'wet_level': 0.67, 'dry_level': 0.26, 'width': 0.04, 'freeze_mode': 0.64}, [{'room_size': 0.54, 'damping': 0.63, 'wet_level': 0.14, 'dry_level': 0.05, 'width': 0.47, 'freeze_mode': 0.7}, {'delay_seconds': 0.7, 'feedback': 0.86, 'mix': 0.67}], {'delay_seconds': 0.78, 'feedback': 0.51, 'mix': 0.71}]"
"[45, 49, 13, 41]","[25, 36, 21, 14]","[[{'room_size': 0.03, 'damping': 0.89, 'wet_level': 0.14, 'dry_level': 0.12, 'width': 0.0, 'freeze_mode': 0.02}, {'delay_seconds': 0.14, 'feedback': 0.26, 'mix': 0.63}], None, {'delay_seconds': 0.9, 'feedback': 0.15, 'mix': 0.42}, None]"
"[47, 36, 26]","[32, 7, 29]","[None, {'delay_seconds': 0.68, 'feedback': 0.95, 'mix': 0.51}, [{'room_size': 0.88, 'damping': 0.54, 'wet_level': 0.84, 'dry_level': 0.59, 'width': 0.24, 'freeze_mode': 0.19}, {'delay_seconds': 0.32, 'feedback': 0.27, 'mix': 0.4}]]"
"[27, 44]","[11, 29]","[None, None]"
